Type article_encoded,Mois,Année,Horizon,Code article_encoded,Code Fournisseur_encoded,Jour,Article_Fournisseur,Quantité_Predite_CB,Quantité_Réelle,Erreur_Absolue,Date commande,Type article
2,2,2023,7,3667,81,24,Piston 2955606-0000            - Société Belhadj,3.897800688039955,2.0000000000000004,1.8978006880399545,2023-02-24,Matériel
2,2,2023,7,3169,81,9,CIRCLIPS     90141-0029        - Société Belhadj,1.8594901615941488,3.999999999999999,2.1405098384058503,2023-02-09,Matériel
2,8,2022,7,1216,36,25,FUSIBLE 25A  600V  10*38       - Société Gharbi,3.7429038282032607,2.0000000000000004,1.7429038282032603,2022-08-25,Matériel
2,8,2023,7,436,25,21,ribnet soupape dn50            - Société Cherif,3.465977949936506,1.0,2.465977949936506,2023-08-21,Matériel
2,1,2023,7,3794,36,20,Sleeve.15x21x20m90600-3677     - Société Gharbi,1.6865054742896697,1.0,0.6865054742896697,2023-01-20,Matériel
2,2,2023,7,2644,81,9,FLEX 1110938-0000/3187897-0000 - Société Belhadj,2.36572658971724,2.0000000000000004,0.3657265897172395,2023-02-09,Matériel
2,2,2023,7,2787,36,15,RONDELLE    1255540-0000RV     - Société Gharbi,2.208906723229464,2.0000000000000004,0.2089067232294637,2023-02-15,Matériel
2,11,2022,7,1828,379,2,NIVEAU A GLACE A REFLEXION     - Société Mahjoub,1.3253374799951643,1.0,0.32533747999516427,2022-11-02,Matériel
2,12,2023,7,1123,36,21,Socle de prise 3 pole          - Société Gharbi,3.9469155301171446,10.000000000000002,6.053084469882857,2023-12-21,Matériel
2,10,2022,7,2732,36,18,BOUTON ARRET D'URGENCE         - Société Gharbi,2.4074443811473376,2.0000000000000004,0.40744438114733716,2022-10-18,Matériel
2,2,2023,7,162,219,10,Table de reunion 13 modules    - Société Marzougui,1.1391997280801593,1.0,0.13919972808015935,2023-02-10,Matériel
2,2,2023,7,2922,36,15,RETAINING RING 315751-0116     - Société Gharbi,1.7751945152771555,8.000000000000002,6.224805484722847,2023-02-15,Matériel
2,6,2022,7,2920,36,10,JOINT 90242-0093               - Société Gharbi,1.7769106743161065,0.5,1.2769106743161065,2022-06-10,Matériel
2,8,2022,7,3465,81,18, slid 1550595-8853             - Société Belhadj,1.7279886415528312,2.0000000000000004,0.2720113584471693,2022-08-18,Matériel
2,1,2022,7,1572,247,13,DISQUE FIN INOX A 60           - Société Selmi,2.523950226009216,2.0000000000000004,0.5239502260092155,2022-01-13,Matériel
7,2,2022,30,1540,36,24,FUEL LOURD N°2                 - Société Gharbi,1.9923526384350136,2.0000000000000004,0.007647361564986799,2022-02-24,Énergie/Carburant
2,6,2022,7,3422,36,13,cable 90602-9909               - Société Gharbi,1.6269303519637779,1.0,0.6269303519637779,2022-06-13,Matériel
2,7,2022,7,1949,110,19,37761 S-A Ensemble dedetecteur - Société Masmoudi,2.5933280819648847,1.0,1.5933280819648847,2022-07-19,Matériel
2,5,2023,7,1290,36,24,COURROIE TRAPEZOIDALE J5470531 - Société Gharbi,4.263617186340943,5.999999999999999,1.7363828136590564,2023-05-24,Matériel
2,8,2022,7,2954,36,10,RUDDER STRIP1516243-0000       - Société Gharbi,1.6468630843368608,2.0000000000000004,0.35313691566313965,2022-08-10,Matériel
2,4,2022,7,2782,36,29,CAOUTCHOUC1110083-0002         - Société Gharbi,2.128135181381576,2.0000000000000004,0.12813518138157542,2022-04-29,Matériel
0,5,2022,30,457,24,23,affiche autocollant A4         - Société Khalifa,5.0524933478908425,2.0000000000000004,3.052493347890842,2022-05-23,Fourniture de bureau
2,9,2022,7,1023,247,9,CARTOUCHE MASTIC SILICONE      - Société Selmi,2.602401249048914,10.000000000000002,7.397598750951088,2022-09-09,Matériel
6,5,2022,7,442,31,9,Formation ISO 17025 Groupe 2   - Société Issaoui,1.3645389186253012,1.0,0.3645389186253012,2022-05-09,Service
2,10,2022,7,3365,36,18,VARIATEUR 90459-2607           - Société Gharbi,2.015478358527425,1.0,1.015478358527425,2022-10-18,Matériel
2,8,2022,7,2185,36,10,KIT DE SERVICE6-9611926601     - Société Gharbi,2.0254156165010277,1.0,1.0254156165010277,2022-08-10,Matériel
2,4,2023,7,3496,36,18,Verin 90450-0281/90603-6493    - Société Gharbi,1.876102340828492,1.0,0.876102340828492,2023-04-18,Matériel
6,12,2024,7,442,26,18,LOCATION SALLE                 - Société Ben Mabrouk,2.3134267098351264,3.0,0.6865732901648736,2024-12-18,Service
4,4,2023,7,436,74,17,6 M3 Sable carrière            - Société Chatti,1.4538759108719468,1.0,0.4538759108719468,2023-04-17,Produit matière première
6,8,2024,7,436,23,23,réparation variateur Danfoss   - Société Ben chaouech,1.1099879991238781,1.0,0.10998799912387813,2024-08-23,Service
2,7,2024,7,3955,0,1,Grease Gun 3219553-0101        - Société Lamia,1.0272283843830565,1.0,0.027228384383056525,2024-07-01,Matériel
2,6,2022,7,3274,81,20,ANN O-RING7.3X2.4mm315204-0206 - Société Belhadj,1.964840376638619,2.0000000000000004,0.03515962336138134,2022-06-20,Matériel
4,6,2023,7,607,33,15,ENCRE IC 2BK 106               - Société Nasr,2.319579341928938,5.999999999999999,3.680420658071061,2023-06-15,Produit matière première
2,2,2023,7,3066,36,15,1285003-0000                   - Société Gharbi,2.2045270256073723,2.0000000000000004,0.2045270256073719,2023-02-15,Matériel
6,5,2024,7,439,8,27,Analyses conductivite          - Société Ben labher,4.739614267429765,11.0,6.260385732570235,2024-05-27,Service
2,2,2023,7,3226,36,10,FILTRE 90439-0278              - Société Gharbi,2.6365761742961644,1.0,1.6365761742961644,2023-02-10,Matériel
0,4,2023,30,733,32,12,CHEMISE CARTONNEE              - Société Maher,2.9672737841025185,2.0000000000000004,0.9672737841025181,2023-04-12,Fourniture de bureau
2,2,2023,7,2812,36,15, RESSORT   2547589-0000        - Société Gharbi,2.2185218502969777,2.0000000000000004,0.21852185029697724,2023-02-15,Matériel
6,5,2022,7,442,31,9,Formation ISO 17025 Groupe 1   - Société Issaoui,1.3645389186253012,1.0,0.3645389186253012,2022-05-09,Service
6,2,2023,7,444,73,1,FI'DELICE 2022                 - Société Hamida,1.7868298438587744,2.0000000000000004,0.21317015614122603,2023-02-01,Service
5,1,2022,60,481,32,31,Servimax                       - Société Maher,1.1739994156019349,1.0,0.17399941560193488,2022-01-31,Produit nettoyage
2,6,2022,7,2936,36,30,JOINT 315202-0267/351523-0267  - Société Gharbi,2.2731045236757907,2.0000000000000004,0.2731045236757903,2022-06-30,Matériel
6,2,2022,7,491,328,18,Transport fréon R22            - Société Hamza,1.650506636932295,1.0,0.6505066369322949,2022-02-18,Service
4,11,2024,7,436,23,26,achat 6 M^3 de sable           - Société Ben chaouech,2.7789628868097647,1.0,1.7789628868097647,2024-11-26,Produit matière première
1,5,2022,60,292,143,9,BLOUSES BLANCHES HOMME 54      - Société Saleh,3.810701947248819,5.999999999999999,2.1892980527511803,2022-05-09,Habillement
6,2,2024,7,438,8,8,Contrat MAQS                   - Société Ben labher,3.8300660938703794,12.0,8.169933906129621,2024-02-08,Service
2,1,2023,7,4085,81,17,Servo moteur 90601-5151        - Société Belhadj,1.3896051405229066,1.0,0.3896051405229066,2023-01-17,Matériel
2,12,2023,7,2846,36,26,SEAL   90091-0365 RV90459-6023 - Société Gharbi,2.9875702750468074,3.999999999999999,1.0124297249531917,2023-12-26,Matériel
2,2,2023,7,2905,36,15,SCREW 312105-0453              - Société Gharbi,2.074069000668577,17.999999999999996,15.92593099933142,2023-02-15,Matériel
2,5,2022,7,1954,36,16,filtre 36220406                - Société Gharbi,2.1184837008681563,3.999999999999999,1.8815162991318428,2022-05-16,Matériel
2,12,2023,7,2129,36,25,6-9611920031                   - Société Gharbi,2.818667633060332,6.999999999999998,4.181332366939666,2023-12-25,Matériel
2,2,2023,7,3247,36,15,BUSHING  2545245-0000          - Société Gharbi,2.711243911496852,8.000000000000002,5.28875608850315,2023-02-15,Matériel
0,10,2022,30,586,126,18,Rame papier en tête DELICE A4  - Société Hosni,2.8532227546813966,17.999999999999996,15.1467772453186,2022-10-18,Fourniture de bureau
2,10,2024,7,1681,36,4,Ventouse   21000314            - Société Gharbi,2.6602459784916874,1.0,1.6602459784916874,2024-10-04,Matériel
2,11,2022,7,2473,159,24,Etanchéité carter d'aspiration - Société Benmansour,2.9417484197628445,3.0,0.05825158023715549,2022-11-24,Matériel
6,2,2024,7,78,27,21,Récupération retour condensat  - Société Ben salhi,2.969320497144242,2.0000000000000004,0.9693204971442415,2024-02-21,Service
2,7,2022,7,2141,81,14,JOINT 6-9635117115/6-88117115  - Société Belhadj,2.338202499528634,2.0000000000000004,0.33820249952863346,2022-07-14,Matériel
6,1,2022,7,468,121,6,lavage de tenue de travail     - Société Hamdy,1.310886591839299,1.0,0.3108865918392989,2022-01-06,Service
6,8,2023,7,444,284,9,FB &Insta adds juillet DPL     - Société Maaloul,1.1268919469757517,1.0,0.12689194697575168,2023-08-09,Service
6,8,2022,7,429,44,29,PRESTATION SUPER SP            - Société Ammar,0.8838463769233214,1.0,0.11615362307667865,2022-08-29,Service
6,6,2024,7,436,14,19,vidange chariot toyota         - Société Ben laabidi,1.5231953011655217,1.0,0.5231953011655217,2024-06-19,Service
2,2,2023,7,2571,36,15,"GASKETS 48,5*55,5*3,7 MM       - Société Gharbi",1.4725046482916717,1.0,0.4725046482916717,2023-02-15,Matériel
2,2,2023,7,2902,81,28,BALL BEARING1484447-0000       - Société Belhadj,2.309149285336763,1.0,1.3091492853367628,2023-02-28,Matériel
2,8,2023,7,2201,36,21,HYDRALIC PUMP 6-4722654102     - Société Gharbi,1.86681730390716,1.0,0.86681730390716,2023-08-21,Matériel
2,10,2022,7,1704,36,24,Distributeur EVS7-8-FG 2053177 - Société Gharbi,2.600357324911505,1.0,1.600357324911505,2022-10-24,Matériel
2,3,2023,7,3065,81,16,1285005-0000                   - Société Belhadj,1.9198341473850702,2.0000000000000004,0.08016585261493026,2023-03-16,Matériel
6,1,2023,7,456,230,27,entretien poste RIA DN 40      - Société Boussetta,2.177911300560186,5.999999999999999,3.822088699439813,2023-01-27,Service
2,1,2023,7,2530,313,9,BATT PM10                      - Société Slim,1.7807187421064143,1.0,0.7807187421064143,2023-01-09,Matériel
2,2,2023,7,2640,36,15,JOINT 90091-0366 RV            - Société Gharbi,2.749059508341445,3.999999999999999,1.2509404916585543,2023-02-15,Matériel
6,9,2023,7,270,27,22,Mode automatique Flex 10.1     - Société Ben salhi,1.1754746488033785,1.0,0.17547464880337849,2023-09-22,Service
2,9,2022,7,2201,36,9,HYDRALIC PUMP 6-4722654102     - Société Gharbi,1.9901412614534721,1.0,0.9901412614534721,2022-09-09,Matériel
2,5,2023,7,1081,36,15,Clapets double abatant ressort - Société Gharbi,2.519719820161862,2.0000000000000004,0.5197198201618614,2023-05-15,Matériel
2,9,2022,7,1599,263,29,JOINT TOR. R14 P7.22 A2172315  - Société Ismail,3.872996515647415,5.999999999999999,2.127003484352584,2022-09-29,Matériel
2,2,2023,7,3257,36,15,ANN O-RING53.7X1.78mm          - Société Gharbi,2.711243911496852,1.0,1.7112439114968518,2023-02-15,Matériel
6,10,2022,7,439,82,29,etalonnage chambre chaude      - Société Kilani,2.109345229341515,1.0,1.109345229341515,2022-10-29,Service
3,2,2023,60,642,33,14,PAPIER AUTOCOLLANTFT100X100 mm - Société Nasr,2.0547123333729425,2.0000000000000004,0.05471233337294201,2023-02-14,Produit emballage
2,11,2022,7,1241,158,17,RACCORD RAPIDE DROITFESTO      - Société Chtioui,3.462612409332956,2.0000000000000004,1.4626124093329556,2022-11-17,Matériel
6,12,2022,7,436,272,26,deratisation desinsectisation  - Société Nouri,1.3143219931332526,2.0000000000000004,0.6856780068667478,2022-12-26,Service
2,7,2023,7,2008,33,14,JOINT NITRILSMS-RACC INOXDIA63 - Société Nasr,2.481799083773223,2.0000000000000004,0.48179908377322267,2023-07-14,Matériel
4,8,2022,7,446,67,12,lait poudre                    - Société Nasri,3.160446323770537,1.0,2.160446323770537,2022-08-12,Produit matière première
2,6,2023,7,2196,36,9,6-3450526402 CONNECTIONGASKET/ - Société Gharbi,1.766940813498986,1.0,0.7669408134989859,2023-06-09,Matériel
4,2,2023,7,2143,36,3,GRAISSE SILICONE               - Société Gharbi,2.203433371613785,2.0000000000000004,0.2034333716137846,2023-02-03,Produit matière première
7,5,2024,30,532,33,21,CHARGE BOUTEILLE GAZ 25KG      - Société Nasr,1.7629011776053818,2.0000000000000004,0.23709882239461866,2024-05-21,Énergie/Carburant
6,8,2022,7,444,317,24,PRESTATION COMMERCIALE         - Société Dawood,1.079091534854995,1.0,0.07909153485499498,2022-08-24,Service
6,8,2024,7,439,8,14,Analyses DIOXYNE               - Société Ben labher,1.5378473241467847,1.0,0.5378473241467847,2024-08-14,Service
6,9,2024,7,439,8,17,etalonnage incubateur          - Société Ben labher,1.7960115678583595,1.0,0.7960115678583595,2024-09-17,Service
2,6,2022,7,2803,36,10,JOINT BARRE DE SOUDURE         - Société Gharbi,2.646655228229002,10.000000000000002,7.353344771771,2022-06-10,Matériel
2,1,2023,7,2009,33,24,JOINT NITRILE SMS POURRACCORD  - Société Nasr,2.2043911103789493,2.0000000000000004,0.20439111037894886,2023-01-24,Matériel
1,1,2022,60,121,219,20,serre tete & visiere jaune     - Société Marzougui,6.273738558782637,8.000000000000002,1.726261441217365,2022-01-20,Habillement
2,5,2022,7,1099,36,4,FILTRE A AIR CADDY             - Société Gharbi,2.461293663558703,1.0,1.461293663558703,2022-05-04,Matériel
6,11,2023,7,2231,36,2,Sp.p kit valve Aseptomag DK50  - Société Gharbi,1.9739749186148376,2.0000000000000004,0.026025081385162796,2023-11-02,Service
2,9,2022,7,438,116,30,kit boitier aspiration R100    - Société Hassine,2.212140049978096,1.0,1.212140049978096,2022-09-30,Matériel
2,3,2023,7,2622,81,16,JOINT 90458-1943               - Société Belhadj,1.6296326344999907,1.0,0.6296326344999907,2023-03-16,Matériel
2,7,2022,7,3607,81,14,Anneau 3407340-0000            - Société Belhadj,1.8780817815879538,2.0000000000000004,0.12191821841204664,2022-07-14,Matériel
6,1,2023,7,2174,36,3,Service kit6-9611926582        - Société Gharbi,2.248689143518344,3.999999999999999,1.751310856481655,2023-01-03,Service
6,9,2024,7,442,26,18,2eme pause café                - Société Ben Mabrouk,2.306615202926742,2.0000000000000004,0.3066152029267415,2024-09-18,Service
2,7,2022,7,2499,234,15,NECE train AR chariot  T14E    - Société Rached,2.0596443777023343,2.0000000000000004,0.059644377702333884,2022-07-15,Matériel
4,8,2023,7,439,144,31,Amidon                         - Société Touati,1.408866194270073,1.0,0.4088661942700731,2023-08-31,Produit matière première
2,2,2023,7,2829,81,9,O-RING 315204-0324 RV          - Société Belhadj,2.0135745355478294,1.0,1.0135745355478294,2023-02-09,Matériel
2,12,2022,7,1364,36,15,CLE MIXTE DE 10                - Société Gharbi,1.792040819344448,1.0,0.7920408193444479,2022-12-15,Matériel
6,12,2022,7,438,24,5,TRANSPORT MEUBRE INTERIEUR     - Société Khalifa,1.4239727123189572,1.0,0.42397271231895717,2022-12-05,Service
2,2,2023,7,3726,81,27,Gasket.40MP2Silicon342850-0305 - Société Belhadj,4.30037553405841,5.0,0.6996244659415902,2023-02-27,Matériel
2,2,2023,7,3009,81,9,BALL  BEARING 90214-0229RV     - Société Belhadj,1.81649177444213,1.0,0.8164917744421301,2023-02-09,Matériel
4,11,2024,7,459,6,26,Achat panadol extra            - Société Ben nasro,6.358692893879725,2.0000000000000004,4.358692893879725,2024-11-26,Produit matière première
0,2,2024,30,459,21,27,toner 85A                      - Société Ben naser,2.4282468382503453,2.0000000000000004,0.4282468382503448,2024-02-27,Fourniture de bureau
6,12,2024,7,2189,45,24,KIT DE SERVICE6-9611923029     - Société Ben mongi,2.2342303125966563,8.000000000000002,5.7657696874033455,2024-12-24,Service
2,1,2023,7,2846,36,17,SEAL   90091-0365 RV90459-6023 - Société Gharbi,2.838009502365732,3.999999999999999,1.161990497634267,2023-01-17,Matériel
6,5,2024,7,448,26,13,PHENIX Beja -facture 14010     - Société Ben Mabrouk,2.02397309893608,2.0000000000000004,0.023973098936079573,2024-05-13,Service
6,1,2023,7,451,32,17,Fact N° 202100006472830        - Société Maher,1.1579333542047525,1.0,0.15793335420475252,2023-01-17,Service
2,4,2022,7,2270,36,29,Guide band	6-4722141811        - Société Gharbi,3.2326832316912864,12.0,8.767316768308714,2022-04-29,Matériel
6,1,2023,7,2229,81,20,Sp.p kit Aseptomag DK50 OKF    - Société Belhadj,1.6147035797355502,1.0,0.6147035797355502,2023-01-20,Service
7,9,2022,30,474,69,21,gazoil                         - Société Saadaoui,1.3831805438918439,2.0000000000000004,0.6168194561081566,2022-09-21,Énergie/Carburant
2,7,2022,7,456,325,29,thermocouple j                 - Société Omri,1.8710115995682801,1.0,0.8710115995682801,2022-07-29,Matériel
2,4,2022,7,2712,36,29,90457-0047                     - Société Gharbi,2.1777030878561963,3.999999999999999,1.8222969121438028,2022-04-29,Matériel
2,2,2023,7,3725,81,8,Gasket.40M1½Silicon342850-0304 - Société Belhadj,4.489458759246364,10.000000000000002,5.510541240753637,2023-02-08,Matériel
6,8,2022,7,435,501,30,frais dépotoire                - Société Saber,1.3800078012212955,1.0,0.3800078012212955,2022-08-30,Service
5,5,2022,60,609,33,12,AC CLÉAN PLUS                  - Société Nasr,2.137014607529953,2.0000000000000004,0.13701460752995276,2022-05-12,Produit nettoyage
6,5,2023,7,439,8,19,Analyses nutritionnel          - Société Ben labher,2.520506812099592,1.0,1.5205068120995922,2023-05-19,Service
3,9,2022,60,718,33,27,DISNEY STARWAR 200ml Fraise    - Société Nasr,1.902327485239855,2.0000000000000004,0.09767251476014538,2022-09-27,Produit emballage
4,3,2022,7,874,70,17,CHOOZIT MH1 FRO 500 DCU        - Société Messaoudi,2.3677117737817825,2.0000000000000004,0.3677117737817821,2022-03-17,Produit matière première
2,9,2024,7,245,21,16,Matériel Informatique Groupe   - Société Ben naser,1.3922536045728382,5.999999999999999,4.607746395427161,2024-09-16,Matériel
2,1,2023,7,2898,36,17,ROLLER 90083-0052              - Société Gharbi,2.10816239637143,1.0,1.10816239637143,2023-01-17,Matériel
2,10,2022,7,3398,81,27,HYDRAULIC PIPE 2529182-0000    - Société Belhadj,2.10243359696374,1.0,1.1024335969637402,2022-10-27,Matériel
6,11,2024,7,442,26,14,LOCATION SALLE                 - Société Ben Mabrouk,1.8069979541070884,6.999999999999998,5.19300204589291,2024-11-14,Service
6,9,2024,7,433,26,16,AMILCAR LLD FN° FD-24/0012     - Société Ben Mabrouk,1.6171112456456296,1.0,0.6171112456456296,2024-09-16,Service
2,4,2023,7,2275,36,11,clapet 90503-8200              - Société Gharbi,1.9314692347569031,1.0,0.9314692347569031,2023-04-11,Matériel
