N°commande,Code article,Article ,Type article,Quantité,UM,Date commande,Date réception,conformité,Code Fournisseur,Nom Fournisseur,adresse,Coût unitaire,Taux de conformité (%),Nombre de commandes,Respect_délais,Taux de Respect (%),Score,Catégorie,Mois,Année
22000560,HSCLN0021                ,1 nuitée le 22/09/2022        ,Service,6.0,PI,2022-09-30,2022-10-20,1,5007126,Société Bouzidi,Ben Arous,85000.0,100.0,19,1,100.0,7.002266210910211,Moyen,9,2022
22000561,HSCLN0009                ,pompe a mousse                ,Matériel,10.0,PI,2022-09-30,2022-10-20,1,5007015,Société Selmi,Sidi Bouzid,16310.0,100.0,362,1,88.95027624309392,6.7113598935447385,Moyen,9,2022
22000562,HSCLN0011                ,kit boitier aspiration R100   ,Matériel,1.0,PI,2022-09-30,2022-10-20,1,5006057,Société Hassine,Tunis,3381000.0,100.0,43,0,90.69767441860465,6.726006367063992,Moyen,9,2022
22000563,HSCLN0005                ,Fournitures scolaires         ,Fourniture de bureau,1.0,PI,2022-10-01,2022-10-20,1,5007319,Société Laribi,Ben Arous,793620.0,100.0,7,1,100.0,7.000828771274962,Moyen,10,2022
22000563,HSCLN0005                ,Fournitures scolaires         ,Fourniture de bureau,1.0,PI,2022-10-01,2022-10-20,1,5007319,Société Laribi,Sidi Bouzid,4682592.0,100.0,7,1,100.0,7.00082667829414,Moyen,10,2022
22000563,HSCLN0005                ,Fournitures scolaires         ,Fourniture de bureau,1.0,PI,2022-10-01,2022-10-20,1,5007319,Société Laribi,Mahdia,2868740.0,100.0,7,1,100.0,7.000826948350301,Moyen,10,2022
22000563,HSCLN0005                ,Fournitures scolaires         ,Fourniture de bureau,1.0,PI,2022-10-01,2022-10-20,1,5007319,Société Laribi,Siliana,138630.0,100.0,7,1,100.0,7.000840677968018,Moyen,10,2022
22000564,HSCLN0009                , vidange complet 2201tu 211   ,Service,1.0,PI,2022-10-01,2022-10-20,1,5007232,Société Daly,Kasserine,1853662.0,100.0,7,0,85.71428571428571,6.572255901553701,Moyen,10,2022
22000728,HSCLN0021                ,"pose café ""1""                 ",Service,5.0,PI,2022-12-13,2022-12-28,1,5007560,Société Hajer,Siliana,10500.0,100.0,5,1,100.0,7.000780637466156,Moyen,12,2022
22000728,HSCLN0021                ,"déjeuner Lunch Box ""1""        ",Service,5.0,PI,2022-12-13,2022-12-28,1,5007560,Société Hajer,Medenine,58500.0,100.0,5,1,100.0,7.000624366864328,Moyen,12,2022
22000729,HSCLN0015                ,Formation ISO 50001           ,Service,1.0,PI,2022-12-20,2022-12-28,1,5007458,Société Amamou,Tozeur,2646000.0,100.0,3,1,100.0,7.000354863506338,Moyen,12,2022
22000730,HSCLN0009                ,Changement  raccordement carte,Service,1.0,PI,2022-12-20,2022-12-28,1,5007309,Société Amor,Ben Arous,2631900.0,100.0,5,1,100.0,7.000590939321545,Moyen,12,2022
22000731,HSCLN0005                ,TONER LASERJET HP 150A        ,Fourniture de bureau,2.0,PI,2022-12-20,2022-12-28,1,5006056,Société Jaouadi,Sidi Bouzid,190000.0,100.0,36,1,100.0,7.00425981804509,Moyen,12,2022
22000732,HSCLN0005                ,Gel de Nettoyage Pc           ,Produit nettoyage,3.0,PI,2022-12-20,2022-12-28,1,5006056,Société Jaouadi,Sfax,12000.0,100.0,36,1,100.0,7.004415944563637,Moyen,12,2022
22000732,HSCLN0005                ,disque dur HDD 1to externe    ,Matériel,1.0,PI,2022-12-20,2022-12-28,1,5006056,Société Jaouadi,Kairouan,145000.0,100.0,36,1,100.0,7.004263084793027,Moyen,12,2022
22000732,HSCLN0005                ,Clé USB 3.2 32Go              ,Matériel,1.0,PI,2022-12-20,2022-12-28,1,5006056,Société Jaouadi,Sidi Bouzid,12000.0,100.0,36,1,100.0,7.004415944563637,Moyen,12,2022
22000733,HSCLN0005                ,Cable HDMI 1m                 ,Matériel,1.0,PI,2022-12-20,2022-12-28,1,5006652,Société Khadraoui,Ariana,5529.0,100.0,42,1,90.47619047619048,6.71960488502067,Moyen,12,2022
22000733,HSCLN0005                ,toner 44A                     ,Fourniture de bureau,3.0,PI,2022-12-20,2022-12-28,1,5006652,Société Khadraoui,Nabeul,195940.0,100.0,42,1,90.47619047619048,6.7192534285220615,Moyen,12,2022
22000734,HSCLN0011                ,EXPORT                        ,Service,1.0,PI,2022-12-20,2022-12-28,1,5006066,Société Soussi,Zaghouan,210000.0,100.0,11,1,100.0,7.001307918476165,Moyen,12,2022
22000734,HSCLN0011                ,DOSSIER EXPORT                ,Service,1.0,PI,2022-12-20,2022-12-28,1,5006066,Société Soussi,Tataouine,210000.0,100.0,11,1,100.0,7.001307918476165,Moyen,12,2022
22000734,HSCLN0011                ,EXPORT                        ,Service,1.0,PI,2022-12-20,2022-12-28,1,5006066,Société Soussi,Gafsa,195000.0,100.0,11,1,100.0,7.001308651069652,Moyen,12,2022
22000734,HSCLN0011                ,EXPORT                        ,Service,1.0,PI,2022-12-20,2022-12-28,1,5006066,Société Soussi,Sidi Bouzid,200000.0,100.0,11,1,100.0,7.001308394661993,Moyen,12,2022
22000735,HSCLN0019                ,Transports sur Ventes         ,Service,7.0,PI,2022-12-21,2022-12-28,1,5005795,Société Nasri,Mahdia,490000.0,100.0,109,1,100.0,7.012869992861338,Moyen,12,2022
22000736,HSCLN0011                ,iso9001+ISO14001              ,Service,1.0,PI,2022-12-21,2022-12-28,1,5006287,Société Hussein,Manouba,6555600.0,100.0,11,1,90.9090909090909,6.728571427067351,Moyen,12,2022
22000737,HSCLN0011                ,Audit Stage 1 ISO50001:2018   ,Service,1.0,PI,2022-12-21,2022-12-28,1,5006198,Société Brahmi,Monastir,10000000.0,100.0,9,1,100.0,7.001062522946155,Moyen,12,2022
22000738,HSCLN0009                ,circulateur eau chaude        ,Service,1.0,PI,2022-12-21,2022-12-28,1,5007449,Société Ines,Tozeur,889000.0,100.0,9,1,100.0,7.00106457266243,Moyen,12,2022
22000739,HSCLN0011                ,AUDIT ISO22000                ,Service,1.0,PI,2022-12-21,2022-12-28,1,5006287,Société Hussein,Kébili,5028600.0,100.0,11,1,90.9090909090909,6.728571519709654,Moyen,12,2022
22000741,HSCLN0019                ,CLN - AGBA                    ,Service,3.0,PI,2022-12-22,2022-12-28,1,5005795,Société Nasri,Nabeul,515000.0,100.0,109,1,100.0,7.01286979472462,Moyen,12,2022
22000742,HSCLN0011                ,EXPORT                        ,Service,1.0,PI,2022-12-22,2022-12-28,1,5006066,Société Soussi,Zaghouan,210000.0,100.0,11,1,100.0,7.001307918476165,Moyen,12,2022
22000743,HSCLN0019                ,CLN - BIR KASAA               ,Service,5.0,PI,2022-12-22,2022-12-28,1,5005795,Société Nasri,Gabès,500000.0,100.0,109,1,100.0,7.012869911229015,Moyen,12,2022
22000744,HSCLN0018                ,Transports sur Achats         ,Service,1.0,PI,2022-12-22,2023-01-22,1,5005795,Société Nasri,Medenine,250000.0,100.0,109,1,100.0,7.012873911205015,Moyen,12,2022
22000745,HSCLN0019                ,CLN - AGBA                    ,Service,10.0,PI,2022-12-22,2023-01-22,1,5005795,Société Nasri,Kairouan,490000.0,100.0,109,1,100.0,7.012869992861338,Moyen,12,2022
22000745,HSCLN0019                ,CLN - BHAR LAZREK             ,Service,5.0,PI,2022-12-22,2023-01-22,1,5005795,Société Nasri,Kairouan,500000.0,100.0,109,1,100.0,7.012869911229015,Moyen,12,2022
22000746,HSCLN0019                ,CLN- BCH                      ,Service,2.0,PI,2022-12-22,2023-01-22,1,5005795,Société Nasri,Béja,560000.0,100.0,109,1,100.0,7.012869482659209,Moyen,12,2022
22000747,HSCLN0029                ,Douille 60                    ,Matériel,1.0,PI,2022-12-26,2022-12-31,1,5007015,Société Selmi,Kébili,139230.0,100.0,362,1,88.95027624309392,6.711251641522735,Moyen,12,2022
22000748,HSCLN0009                ,Confection flexible DN06      ,Service,3.0,PI,2022-12-26,2022-12-31,1,5006368,Société Zarrouk,Tozeur,32300.0,100.0,60,1,95.0,6.857144070562196,Moyen,12,2022
22000749,HSCLN0027                ,Fact N° 452/2022              ,Service,1.0,PI,2022-12-26,2023-01-20,1,5006997,Société Mohamed,Zaghouan,3980400.0,100.0,17,1,94.11764705882352,6.825536524236087,Moyen,12,2022
22002671,P9913219                 ,1359672-0000                  ,Matériel,5.0,PI,2022-07-14,2022-07-21,1,5005839,Société Belhadj,Kébili,190946.0,99.96903065964695,3229,1,99.84515329823475,7.375264165354775,Moyen,7,2022
22002671,P9913272                 ,CHAINE1030571-0000            ,Matériel,1.0,PI,2022-07-14,2022-07-21,1,5005839,Société Belhadj,Zaghouan,149813.0,99.96903065964695,3229,1,99.84515329823475,7.375267041131352,Moyen,7,2022
22002671,P9912208                 ,90459-4246                    ,Matériel,1.0,PI,2022-07-14,2022-07-21,1,5005839,Société Belhadj,Ariana,272609.0,99.96903065964695,3229,1,99.84515329823475,7.375261027732181,Moyen,7,2022
22002671,P9914486                 ,PIGNON 2727233-0000           ,Matériel,4.0,PI,2022-07-14,2022-07-21,1,5005839,Société Belhadj,Siliana,309782.0,99.96903065964695,3229,1,99.84515329823475,7.375260147376354,Moyen,7,2022
22002671,P9912396                 ,PROTECT  90457-0196/90603-2557,Matériel,1.0,PI,2022-07-14,2022-07-21,1,5005839,Société Belhadj,Tozeur,1828236.0,99.96903065964695,3229,1,99.84515329823475,7.3752547851942305,Moyen,7,2022
22002671,P9913430                 ,SWITCH  90459-4850            ,Matériel,2.0,PI,2022-07-14,2022-07-21,1,5005839,Société Belhadj,Tataouine,759104.0,99.96903065964695,3229,1,99.84515329823475,7.37525632592579,Moyen,7,2022
22002671,P9914352                 ,CONNECTEUR 90459-4705         ,Matériel,1.0,PC,2022-07-14,2022-07-21,1,5005839,Société Belhadj,Kairouan,497261.0,99.96903065964695,3229,1,99.84515329823475,7.3752577132687644,Moyen,7,2022
22002671,P9912559                 ,PLATE 1349925-0000            ,Matériel,2.0,PI,2022-07-14,2022-07-21,1,5005839,Société Belhadj,Manouba,468520.0,99.96903065964695,3229,1,99.84515329823475,7.375257959996252,Moyen,7,2022
22002671,P9693105                 ,P-GAUGE6-3180155801/90503-6554,Matériel,1.0,PI,2022-07-14,2022-07-21,1,5005839,Société Belhadj,Kairouan,625310.0,99.96903065964695,3229,1,99.84515329823475,7.375256889652629,Moyen,7,2022
22002671,P9914232                 ,CONDUCTIVITY TRANS90459-5187  ,Matériel,1.0,PI,2022-07-14,2022-07-21,1,5005839,Société Belhadj,Sfax,4985007.0,99.96903065964695,3229,1,99.84515329823475,7.3752540924471255,Moyen,7,2022
22002671,P9693515                 ,VANNE    90503-1596           ,Matériel,1.0,PI,2022-07-14,2022-07-21,1,5005839,Société Belhadj,Béja,1211470.0,99.96903065964695,3229,1,99.84515329823475,7.3752553421297335,Moyen,7,2022
22002671,P9693318                 ,JOINT 6-9635117115/6-88117115 ,Matériel,2.0,PI,2022-07-14,2022-07-21,1,5005839,Société Belhadj,Sidi Bouzid,23000.0,99.96903065964695,3229,1,99.84515329823475,7.375340643985343,Moyen,7,2022
22002671,P9914288                 ,MACHOIRE 2 SOUDURE1030149-0000,Matériel,2.0,PI,2022-07-14,2022-07-21,1,5005839,Société Belhadj,Gafsa,4087190.0,99.96903065964695,3229,1,99.84515329823475,7.375254180577786,Moyen,7,2022
22002671,P9912856                 ,POMPE PEROXYDE 90321-0134     ,Matériel,1.0,PI,2022-07-14,2022-07-21,1,5005839,Société Belhadj,Mahares,833751.0,99.96903065964695,3229,1,99.84515329823475,7.375256090039003,Moyen,7,2022
22002671,P9914631                 ,Cable 351311-0150/344255-0150 ,Matériel,1.0,PI,2022-07-14,2022-07-21,1,5005839,Société Belhadj,Monastir,99964.0,99.96903065964695,3229,1,99.84515329823475,7.375273698246608,Moyen,7,2022
22002671,P9913430                 ,SWITCH  90459-4850            ,Matériel,1.0,PI,2022-07-14,2022-07-21,1,5005839,Société Belhadj,Béja,759104.0,99.96903065964695,3229,1,99.84515329823475,7.37525632592579,Moyen,7,2022
22002671,P9913856                 ,CABLE  90459-0783             ,Matériel,5.0,PI,2022-07-14,2022-07-21,1,5005839,Société Belhadj,Sfax,151306.0,99.96903065964695,3229,1,99.84515329823475,7.3752669094032655,Moyen,7,2022
22002671,P9693685                 ,VANNE3/8 LACTv23/ 6-3180199701,Matériel,1.0,PC,2022-07-14,2022-07-21,1,5005839,Société Belhadj,Siliana,904320.0,99.96903065964695,3229,1,99.84515329823475,7.375255902848224,Moyen,7,2022
22002671,P9693105                 ,P-GAUGE6-3180155801/90503-6554,Matériel,2.0,PI,2022-07-14,2022-07-21,1,5005839,Société Belhadj,Zaghouan,625310.0,99.96903065964695,3229,1,99.84515329823475,7.375256889652629,Moyen,7,2022
22002671,P9693576                 ,temp trensmitter 6-3180197051 ,Matériel,1.0,PC,2022-07-14,2022-07-21,1,5005839,Société Belhadj,Bizerte,463190.0,99.96903065964695,3229,1,99.84515329823475,7.375258009117346,Moyen,7,2022
22002671,P9912386                 ,BAGUE 22463-0000 RV           ,Matériel,6.0,PI,2022-07-14,2022-07-21,1,5005839,Société Belhadj,Tunis,118630.0,99.96903065964695,3229,1,99.84515329823475,7.375270550243913,Moyen,7,2022
22000461,HSCLN0012                ,Analyses Bacteriologique      ,Service,3.0,PI,2022-08-12,2022-08-17,1,5006609,Société Saeed,Gabès,75000.0,36.84210526315789,57,1,94.73684210526315,4.322544185321106,Risqué,8,2022
22000461,HSCLN0012                ,Analyses Bacteriologique      ,Service,1.0,PI,2022-08-12,2022-08-17,1,5006609,Société Saeed,Gafsa,945000.0,36.84210526315789,57,1,94.73684210526315,4.322519635409867,Risqué,8,2022
22000461,HSCLN0012                ,Analyses microbiologique      ,Service,1.0,PI,2022-08-12,2022-08-17,1,5006609,Société Saeed,Ben Arous,375000.0,36.84210526315789,57,1,94.73684210526315,4.322522852329101,Risqué,8,2022
22000462,HSCLN0012                ,Analyse boue STEP             ,Service,1.0,PI,2022-08-12,2022-08-17,1,5006211,Société Bel,Manouba,244800.0,100.0,26,1,96.15384615384616,6.88769248747227,Moyen,8,2022
22000462,HSCLN0012                ,Analyse boue STEP             ,Service,1.0,PI,2022-08-12,2022-08-17,1,5006211,Société Bel,Tataouine,244800.0,100.0,26,1,96.15384615384616,6.88769248747227,Moyen,8,2022
22000463,HSDT0017                 ,Contrat AGRINOX 2022          ,Service,1.0,UN,2022-08-12,2022-08-17,1,5006186,Société Chaabane,Nabeul,4030000.0,100.0,12,1,100.0,7.001416926872692,Moyen,8,2022
22000465,HSCLN0009                ,Kit analyse DCO 150ppm        ,Service,5.0,PI,2022-08-12,2022-08-17,1,5006719,Société Mokhtar,Zaghouan,150000.0,100.0,3,1,100.0,7.000367440893171,Moyen,8,2022
22000465,HSCLN0009                ,kit analyse DCO 15000ppm      ,Service,5.0,PI,2022-08-12,2022-08-17,1,5006719,Société Mokhtar,Jendouba,280000.0,100.0,3,1,100.0,7.000361250480358,Moyen,8,2022
22000565,HSCLN0009                ,chaangement ressort porte     ,Service,4.0,PI,2022-10-01,2022-10-11,1,5006167,Société Makhlouf,Béja,147200.0,100.0,50,1,100.0,7.005915381009639,Moyen,10,2022
22000565,HSCLN0009                ,moteur porte rideau fer       ,Matériel,1.0,PI,2022-10-01,2022-10-11,1,5006167,Société Makhlouf,Mahdia,738000.0,100.0,50,1,100.0,7.005904504168847,Moyen,10,2022
22000566,HSCLN0008                ,Transport Déchet              ,Service,1.0,PI,2022-10-01,2022-10-11,1,5007311,Société Hamza,Kairouan,621000.0,100.0,75,1,94.66666666666667,6.848855911824861,Moyen,10,2022
22000566,HSCLN0008                ,frais depotoire               ,Service,1.0,PI,2022-10-01,2022-10-11,1,5007311,Société Hamza,Monastir,269956.0,100.0,75,1,94.66666666666667,6.8488600998054245,Moyen,10,2022
22000704,AI410,extension MPF Lot  Genie civil,Service,1.0,EA,2022-01-12,2022-02-10,0,5006868,Société Marzougui,Kasserine,0.0,90.18691588785047,214,1,100.0,8.632736314456418,Très Fiable,1,2022
22000704,HSCLN0011                ,Etude et prestation de service,Service,1.0,PI,2022-12-02,2022-12-31,1,5006287,Société Hussein,Manouba,7606300.0,100.0,11,1,90.9090909090909,6.728571384924616,Moyen,12,2022
22000705,AI390,Exetension MPF LOT strecture m,Service,1.0,EA,2022-01-12,2022-02-10,0,5006868,Société Marzougui,Bizerte,0.0,90.18691588785047,214,1,100.0,8.632736314456418,Très Fiable,1,2022
22000705,HSCLN0009                ,Optimisation du fonctionnement,Service,1.0,PI,2022-12-02,2022-12-11,1,5007456,Société Arbi,Kairouan,900000.0,100.0,5,1,100.0,7.000592401634295,Moyen,12,2022
22000707,HSCLN0025                ,Fact N° 22002283              ,Service,1.0,PI,2022-12-02,2022-12-20,1,5005807,Société Hamida,Gabès,740000.0,100.0,44,1,100.0,7.005196281547019,Moyen,12,2022
22000708,HSCLN0009                ,ficelle                       ,Matériel,17.09,PI,2022-12-02,2022-12-20,1,5006220,Société Sellami,Mahares,10000.0,97.95918367346938,49,1,100.0,6.924351085203289,Moyen,12,2022
22000709,AI570,Houtte chimique               ,Produit matière première,1.0,EA,2022-01-18,2022-02-10,0,5006868,Société Marzougui,Tunis,0.0,90.18691588785047,214,1,100.0,8.632736314456418,Très Fiable,1,2022
22000709,HSCLN0008                ,Transport Déchet              ,Service,1.0,PI,2022-12-02,2022-12-20,1,5007148,Société Jaafar,Sidi Bouzid,27000.0,100.0,9,1,100.0,7.001136394276867,Moyen,12,2022
22000709,HSCLN0008                ,frais depotoire               ,Service,1.0,PI,2022-12-02,2022-12-20,1,5007148,Société Jaafar,Tataouine,502623.0,100.0,9,1,100.0,7.001066302063767,Moyen,12,2022
22000710,AI450,Foam Scan                     ,Service,1.0,EA,2022-01-18,2022-02-10,0,5006868,Société Marzougui,Nabeul,0.0,90.18691588785047,214,1,100.0,8.632736314456418,Très Fiable,1,2022
22000710,HSCLN0019                ,ALHICLN-BCH-BHAE LAZEG-BIR KAS,Service,5.0,PI,2022-12-02,2022-12-20,1,5005795,Société Nasri,Zaghouan,500000.0,100.0,109,1,100.0,7.012869911229015,Moyen,12,2022
22000710,HSCLN0019                ,CLN-ZAGHOUAN                  ,Service,3.0,UN,2022-12-02,2022-12-06,1,5005795,Société Nasri,Sfax,550000.0,100.0,109,1,100.0,7.01286954759404,Moyen,12,2022
22000711,HSCLN0029                ,sonde de type K               ,Matériel,8.0,PI,2022-12-02,2022-12-07,1,5007558,Société Mani,Mahares,544000.0,100.0,1,1,100.0,7.000121712346738,Moyen,12,2022
22000712,AI5200,Transpalette électrique       ,Matériel,1.0,EA,2022-01-18,2022-02-10,0,5006868,Société Marzougui,Monastir,0.0,90.18691588785047,214,1,100.0,8.632736314456418,Très Fiable,1,2022
22000712,HSCLN0009                ,Revêtement axe pour convoyeur ,Service,1.0,PI,2022-12-02,2022-12-11,1,5005999,Société Khelifi,Monastir,169150.0,100.0,15,1,100.0,7.001782361998732,Moyen,12,2022
22000713,AI430,FAOM SCAN                     ,Service,1.0,EA,2022-01-18,2022-02-10,0,5006868,Société Marzougui,Kébili,0.0,90.18691588785047,214,1,100.0,8.632736314456418,Très Fiable,1,2022
22000713,HSCLN0009                ,"
  Rebobinnage
  moteur KSB   ",Service,1.0,PI,2022-12-02,2022-12-11,1,5005783,Société Abdallah,Kairouan,1530500.0,100.0,36,1,97.22222222222221,6.920917265213012,Moyen,12,2022
22000714,AI550,HAUTTE CHEMIQUE               ,Produit matière première,1.0,EA,2022-01-18,2022-02-10,0,5006868,Société Marzougui,Medenine,0.0,90.18691588785047,214,1,100.0,8.632736314456418,Très Fiable,1,2022
22000715,AI950,Out feed machine              ,Matériel,1.0,EA,2022-01-18,2022-02-10,0,5006868,Société Marzougui,Jendouba,0.0,90.18691588785047,214,1,100.0,8.632736314456418,Très Fiable,1,2022
22000716,AI3000,serre tete & visiere jaune    ,Habillement,8.0,EA,2022-01-20,2022-02-10,0,5006868,Société Marzougui,Monastir,0.0,90.18691588785047,214,1,100.0,8.632736314456418,Très Fiable,1,2022
22000716,AI690,Lunette de securité masque    ,Habillement,12.0,EA,2022-01-20,2022-02-10,0,5006868,Société Marzougui,Siliana,0.0,90.18691588785047,214,1,100.0,8.632736314456418,Très Fiable,1,2022
